Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.541603489,-3.45865202,-2.678004742,-1.208327293,4.538065451
1.546369479,-4.595319271,-2.963727713,-0.931485653,5.546918665
1.55113625,-6.277703762,-3.295227528,-0.403891802,7.101494038
1.555902239,-7.093306065,-3.419374228,-0.326624394,7.881230521
1.5606675,-6.941415787,-3.469773531,-0.657698631,7.788141561
1.565433489,-6.370541096,-3.54404068,-1.023080111,7.361434039
1.57020026,-5.686810493,-3.61231184,-1.089322805,6.824605087
1.57496625,-5.182034969,-3.667542458,-0.622216225,6.378989507
1.579731458,-5.056251049,-3.754211426,0.368823052,6.308391914
1.584497448,-5.348395348,-3.933540821,1.672981977,6.846674001
1.589264219,-5.23709774,-4.044760227,2.751339436,7.166390076
1.594030208,-4.699870586,-4.189053059,3.408994913,7.159482899
1.598795416,-4.955844402,-4.000452518,3.807139874,7.420129925
1.603561458,-5.70794487,-3.198843241,3.296735525,7.3267795
1.608328229,-6.571393967,-2.514956236,1.918911219,7.293177894
1.613094219,-7.05824852,-1.680386186,0.742824793,7.293446276
1.617859427,-7.10967207,-1.224692941,-0.427086592,7.227012709
1.622625416,-7.058637619,-0.87937206,-1.218084097,7.216743665
1.627392187,-7.493628502,-0.323686779,-0.778930426,7.540953114
1.632158177,-7.858550549,-0.067731515,-0.199540615,7.861375245
1.636923437,-7.436677933,0.130750909,0.060922861,7.438076772
1.641689427,-6.725913048,0.092543766,0.265570641,6.731790136
1.646456198,-5.450222015,0.03655985,0.655450583,5.489614932
1.651222187,-3.532843113,0.0106599,1.878335714,4.001154727
1.655987396,-1.446228504,0.084869966,3.482194901,3.771532994
1.660753385,0.452997208,0.303701371,4.992150307,5.021852813
1.665520156,2.282830238,0.670023143,6.139753342,6.584589282
1.670286198,3.45494175,1.180509329,6.121669292,7.12776681
1.675051406,3.461472511,1.611270189,5.454610348,6.658134695
1.679817396,2.417629242,1.661957145,5.063325882,5.851863096
1.684584166,0.939265251,1.400756955,4.682592392,4.977048399
1.689350156,-0.077323914,1.166057587,3.817628622,3.992487643
1.694115364,-0.392512322,1.101391554,3.106585979,3.319338146
1.698881406,-0.103380203,1.222067118,2.824402332,3.079185613
1.703648177,0.797451019,1.478754163,2.406804323,2.935191485
1.708414166,4.913872719,1.766080379,-1.91554594,5.561879292
1.713179375,8.656148911,1.947566152,-4.47972393,9.939308546
1.717945364,7.424725533,2.37424469,-2.132475615,8.081524567
1.722712135,5.460579872,2.78583312,-0.546247244,6.15444431
1.727478125,4.572627068,2.546258688,0.29675889,5.242176785
1.732243385,4.032178879,1.92771709,0.334326506,4.481777984
1.737009375,3.81924057,1.212282658,0.072755098,4.007682757
1.741776146,3.744749069,0.657726705,-0.419058085,3.825096036
1.746542135,3.660804749,0.215546846,-0.969582796,3.793157346
1.751307344,3.436494827,-0.412648857,-1.229168415,3.672959402
1.756073333,3.167836189,-1.268993855,-1.179231405,3.610556499
1.760840104,3.129457474,-2.049339294,-0.911541939,3.850221335
1.765606146,3.196290016,-2.526649475,-0.322516918,4.087082651
1.770371354,3.224801064,-2.846554756,0.3885777,4.318936039
1.775137344,3.157546997,-3.15156889,1.053262234,4.583868545
1.779904114,2.753370285,-3.473604679,1.691845894,4.744398795
1.784670104,1.872324944,-3.844309807,2.038693905,4.737150137
1.789435312,0.645222664,-4.235348225,1.897157669,4.685476933
1.794201354,-0.534837723,-4.464950085,0.983247519,4.603108334
1.798968125,-1.044075012,-4.356485367,-0.464549065,4.503872025
1.803734114,-0.647798538,-4.131671429,-1.860741854,4.577413242
1.808499323,-0.215929985,-3.690185308,-2.913214922,4.70647581
1.813265312,-0.429328919,-3.049767494,-3.487368822,4.652649395
1.818032083,-0.696681023,-2.522107124,-3.785122633,4.601471736
1.822798073,-0.654709816,-1.956760287,-3.682202339,4.220920496
1.827563333,-0.144004822,-1.153584361,-2.973281622,3.192475195
1.832329323,1.039660454,-0.197668076,-1.816586494,2.102368431
1.837096094,2.829807281,0.531567335,-0.453991413,2.91487243
1.841862083,4.694043159,0.828211784,1.050658941,4.880969182
1.846627291,5.941758156,0.77779913,2.600200176,6.532266255
1.851393333,6.310046196,0.459952235,3.846249104,7.404179308
1.856160104,6.329704285,0.072508574,4.354251862,7.683093329
1.860926094,6.703788757,-0.029326797,4.093617439,7.85489322
1.865691302,7.342604637,0.001984954,3.510088682,8.138462346
1.870457291,7.662351608,-0.108858228,2.904257536,8.195010318
1.875224062,7.323801041,-0.358437896,2.50925231,7.750024939
1.879990052,6.344639778,-0.950496435,2.261859417,6.802492588
1.884755312,4.933734894,-1.931714296,1.754001856,5.581199032
1.889521302,3.565023422,-2.863336802,0.805998087,4.643029459
1.894288073,2.635540962,-3.399647474,-0.586346149,4.341368554
1.899054062,2.118819237,-3.558439732,-2.030373812,4.612407842
1.903819271,1.555612564,-3.446222305,-2.789104462,4.698455313
1.908585312,0.640263557,-3.198580027,-2.731746912,4.254796446
1.913352083,-0.664450645,-2.954423666,-2.351264477,3.833869911
1.918118073,-2.187404156,-2.806819677,-1.96356535,4.064303449
1.922883281,-3.388596535,-2.453943253,-1.596177101,4.477968881
1.927649271,-4.03072691,-1.827494264,-1.305830002,4.61429157
1.932416041,-4.287633419,-1.415259242,-1.206126928,4.673489192
1.937182083,-4.332487583,-1.251819372,-1.219032764,4.671567326
1.941947291,-4.264131069,-1.042221665,-1.085537672,4.521883658
1.946713281,-4.195728779,-0.730991125,-0.846520186,4.34224417
1.951480052,-4.295345783,-0.403423071,-0.703683853,4.371260292
1.956246041,-4.71118784,-0.191779971,-0.666591406,4.761975905
1.96101125,-5.365608215,-0.24039638,-0.846689463,5.437317812
1.965777291,-5.827259064,-0.348074317,-1.217099428,5.963173228
1.970544062,-5.938075542,-0.197361231,-1.449786663,6.115682625
1.975310052,-5.836608887,0.201276541,-1.239251137,5.970113812
1.98007526,-5.587312698,0.818602383,-0.518126726,5.670681472
1.984841302,-4.996399879,1.581833601,0.296931267,5.249226369
1.989608073,-3.88958168,2.293301344,0.698109627,4.568964188
1.994374062,-2.670912266,2.935270548,0.687691927,4.027717183
1.999139271,-1.674427032,3.528377056,0.41058588,3.927051222
2.00390526,-0.949747086,4.077184677,0.008867741,4.186350804
2.008672031,-0.804644585,4.580102921,0.047484636,4.650489271
2.013438073,-0.668956757,4.493109703,-0.330950499,4.5546752
2.018203281,-0.332375526,3.617013454,-1.66242218,3.994609784
2.022969271,-0.364140511,2.611985445,-3.02119112,4.010319446
2.027736041,-0.77624321,1.893624544,-3.983086109,4.478095844
2.032502031,-1.693083763,1.391101241,-4.119223118,4.665800509
2.037267291,-3.011731625,0.846029759,-3.624775648,4.788036365
2.042033281,-4.302093029,0.174466729,-3.127914906,5.321869477
