"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.644971458E0,1.009900682E0,8.974712965E-1,-1.020011760E0,1.692860924E0
1.654914458E0,8.500378060E-1,7.578725311E-1,-8.474205192E-1,1.419526887E0
1.664856458E0,7.281841707E-1,6.013656646E-1,-5.668279159E-1,1.101447564E0
1.674799458E0,4.776531994E-1,4.090229675E-1,-3.650380918E-1,7.271211559E-1
1.684742458E0,1.039675874E-1,2.490089411E-1,-2.224304223E-1,3.496998781E-1
1.694685458E0,-4.725579357E-1,1.039067763E-1,-1.396910783E-1,5.036081990E-1
1.704628458E0,-1.109709145E0,-1.838978559E-2,-7.956891060E-2,1.112710107E0
1.714571458E0,-1.754203287E0,-1.468794259E-1,-7.153008543E-2,1.761794339E0
1.724514458E0,-2.373701752E0,-3.450494581E-1,-1.850567740E-1,2.405777452E0
1.734457458E0,-3.082856745E0,-6.665080324E-1,-3.932906684E-1,3.178508489E0
1.744400458E0,-3.649492872E0,-9.357389840E-1,-5.528366983E-1,3.807891028E0
1.754343458E0,-3.979365882E0,-1.017187774E0,-6.162439048E-1,4.153285487E0
1.764286458E0,-4.128523090E0,-9.448404676E-1,-6.845744669E-1,4.290229437E0
1.774229458E0,-4.184591457E0,-7.914644927E-1,-7.897139094E-1,4.331381969E0
1.784171458E0,-4.210767102E0,-7.246790573E-1,-8.342058849E-1,4.353345700E0
1.794114458E0,-4.154462509E0,-7.359045419E-1,-7.904009572E-1,4.292533972E0
1.804057458E0,-3.803103320E0,-4.512676388E-1,-5.958628500E-1,3.875859889E0
1.814000458E0,-3.197300788E0,4.284664214E-2,-2.697812477E-1,3.208948439E0
1.823943458E0,-2.680050244E0,5.987776870E-1,3.903535388E-2,2.746402700E0
1.833886458E0,-2.229890653E0,1.116584009E0,2.565483409E-1,2.506988078E0
1.843829458E0,-1.816612374E0,1.661244545E0,5.112956663E-1,2.514207075E0
1.853772458E0,-1.441688322E0,2.140789904E0,8.704591336E-1,2.723810884E0
1.863715458E0,-1.160330245E0,2.407093447E0,1.218598261E0,2.936911109E0
1.873658458E0,-1.049333135E0,2.433345691E0,1.519114228E0,3.054501484E0
1.883601458E0,-9.799044657E-1,2.268357438E0,1.792890220E0,3.052886105E0
1.893544458E0,-8.667818928E-1,2.060509095E0,2.108801249E0,3.073117519E0
1.903487458E0,-9.155839241E-1,1.725203729E0,2.373240992E0,3.073580100E0
1.913429458E0,-1.207964587E0,1.275697856E0,2.421434913E0,2.991643445E0
1.923372458E0,-1.505088512E0,7.853363183E-1,2.179921517E0,2.762987945E0
1.933315458E0,-1.861900814E0,4.011453062E-1,1.743056009E0,2.581828121E0
1.943258458E0,-2.259368806E0,3.270581603E-2,1.364751828E0,2.639766017E0
1.953201458E0,-2.477325523E0,-1.940427750E-1,1.125182632E0,2.727788537E0
1.963144458E0,-2.545266076E0,-2.257911095E-1,9.992880587E-1,2.743708740E0
1.973087458E0,-2.593674005E0,-1.012933633E-1,8.776091820E-1,2.740000560E0
1.983030458E0,-2.526716954E0,9.563676685E-2,7.675815403E-1,2.642465965E0
1.992973458E0,-2.387112926E0,3.232782277E-1,6.920600724E-1,2.506344765E0
2.002916458E0,-2.250231947E0,4.939973366E-1,6.015978722E-1,2.381070596E0
2.012859458E0,-1.976963493E0,5.822867846E-1,5.630377142E-1,2.136458288E0
2.022802458E0,-1.491557470E0,6.920577335E-1,5.992121351E-1,1.750069363E0
2.032744458E0,-9.004431438E-1,8.165382305E-1,6.503956642E-1,1.378603299E0
2.042687458E0,-2.792314446E-1,8.204210740E-1,7.003409723E-1,1.114243428E0
2.052630458E0,4.401795638E-1,8.033764404E-1,7.477420107E-1,1.182493073E0
2.062573458E0,1.187492316E0,8.301341763E-1,7.588750362E-1,1.635589212E0
