"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.991654333E0,-2.419544216E-1,-4.765243360E0,6.216712904E-1,4.811710861E0
3.001600333E0,-4.510729265E-1,-4.868680605E0,2.544825196E-1,4.896149402E0
3.011547333E0,-5.396252800E-1,-4.824807776E0,-2.771024734E-2,4.854969967E0
3.021493333E0,-4.592063669E-1,-4.628971660E0,-2.802742955E-1,4.660129054E0
3.031440333E0,-3.213951319E-1,-4.395267221E0,-3.005702734E-1,4.417240232E0
3.041386333E0,-2.234927883E-1,-4.239119081E0,-1.360088673E-1,4.247184718E0
3.051333333E0,-1.445763173E-1,-4.119137140E0,-1.466890991E-2,4.121699682E0
3.061280333E0,-5.615117736E-2,-3.910616659E0,-1.358395904E-2,3.911043356E0
3.071226333E0,3.383809280E-2,-3.654433184E0,-5.802367508E-2,3.655050432E0
3.081173333E0,1.654944755E-1,-3.464990999E0,-7.896547794E-2,3.469839562E0
3.091120333E0,3.813947274E-1,-3.359839350E0,-6.788383484E-2,3.382098551E0
3.101066333E0,6.443386797E-1,-3.379704680E0,5.021384150E-2,3.440944273E0
3.111013333E0,8.389010529E-1,-3.454663646E0,1.133324879E-1,3.556866618E0
3.120959333E0,8.187037468E-1,-3.522814699E0,-1.589138728E-1,3.620186852E0
3.130906333E0,5.627691443E-1,-3.566409785E0,-7.218677160E-1,3.681994142E0
