"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.004055333E0,1.726850451E0,-8.235601518E0,-1.064441171E0,8.481755705E0
3.014001333E0,2.182842055E0,-8.060506645E0,-3.814817778E-1,8.359551134E0
3.023948333E0,2.135811730E0,-7.792114184E0,-1.166846601E-1,8.080368216E0
3.033894333E0,2.038328121E0,-7.605424867E0,-3.957699243E-1,7.883774653E0
3.043841333E0,2.106006280E0,-7.310642168E0,-1.855684639E0,7.830984410E0
3.053787333E0,1.752390651E0,-6.547631396E0,-3.290870272E0,7.534731385E0
3.063734333E0,1.570122852E0,-5.454081616E0,-3.614759241E0,6.728950618E0
3.073680333E0,1.694490205E0,-4.305190864E0,-3.412166083E0,5.748812296E0
3.083626333E0,1.996166626E0,-3.427536074E0,-2.675299966E0,4.784340565E0
3.093573333E0,2.419449637E0,-2.779628327E0,-2.718437800E0,4.579298445E0
3.103519333E0,2.252881174E0,-1.910918022E0,-3.236900471E0,4.382306006E0
3.113466333E0,1.694470471E0,-8.945772171E-1,-2.417283390E0,3.084600065E0
3.123412333E0,1.530477999E0,-1.565124214E-1,-1.454340527E0,2.117065283E0
3.133359333E0,1.161509628E0,3.308068103E-1,-1.087759940E0,1.625349024E0
