"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.291183750E0,-6.831163175E-1,-4.525227436E0,-8.423369061E0,9.586317207E0
2.301143750E0,-1.125273263E-1,-3.999711853E0,-8.116641085E0,9.049321511E0
2.311102750E0,4.851252101E-1,-3.625321652E0,-7.544671712E0,8.384531877E0
2.321062750E0,7.912039992E-1,-3.399723793E0,-6.436750646E0,7.322286836E0
2.331021750E0,7.656405571E-1,-3.084733408E0,-4.895531604E0,5.836781249E0
2.340981750E0,8.138251224E-1,-2.765993789E0,-2.955870423E0,4.129189137E0
2.350940750E0,1.005860841E0,-2.103981096E0,-1.077030226E0,2.568751952E0
2.360900750E0,1.071715692E0,-6.274886853E-1,4.075550240E-1,1.307064525E0
2.370859750E0,8.040050161E-1,1.571185730E0,1.707830774E0,2.455959001E0
2.380819750E0,3.128901375E-1,4.747638855E0,3.655591518E0,6.000110356E0
2.390778750E0,-5.238359705E-2,7.996949165E0,6.441167632E0,1.026852377E1
2.400738750E0,2.031809498E-1,1.001896428E1,1.010872255E1,1.423401558E1
2.410697750E0,6.721926954E-1,1.025626418E1,1.496454279E1,1.815434766E1
2.420657750E0,7.251628413E-1,9.597374189E0,1.963957648E1,2.187117776E1
2.430616750E0,6.172965498E-1,8.643873410E0,2.307364389E1,2.464732531E1
2.440575750E0,3.179638396E-1,7.764049888E0,2.453432514E1,2.573547516E1
2.450535750E0,9.638067886E-2,7.579447442E0,2.397799531E1,2.514759575E1
2.460494750E0,5.535618992E-1,7.388951588E0,2.220788877E1,2.341139381E1
2.470454750E0,1.224592607E0,6.821815524E0,2.044501406E1,2.158785293E1
2.480413750E0,1.309428835E0,6.057678578E0,1.921000493E1,2.018500342E1
2.490373750E0,1.586166735E0,5.391885368E0,1.811545528E1,1.896728955E1
2.500332750E0,2.658786552E0,4.862543075E0,1.678392499E1,1.767522586E1
2.510292750E0,3.923674369E0,4.223721316E0,1.475141880E1,1.583791018E1
2.520251750E0,4.601069039E0,3.201442956E0,1.219998742E1,1.342604805E1
2.530211750E0,4.583204041E0,1.699218410E0,9.549514144E0,1.072782936E1
2.540170750E0,4.165579820E0,2.117767954E-1,6.827246418E0,8.000512377E0
2.550130750E0,3.713039827E0,-9.218936545E-1,3.715880989E0,5.333322059E0
2.560089750E0,3.181764736E0,-1.640914361E0,3.105678427E-1,3.593421651E0
2.570049750E0,2.524187156E0,-2.059992201E0,-2.945488692E0,4.392151216E0
2.580008750E0,1.703860807E0,-2.417572827E0,-5.669519938E0,6.394627147E0
2.589968750E0,5.901645921E-1,-2.787974058E0,-7.408561395E0,7.937750030E0
2.599927750E0,-4.717369135E-1,-3.315518040E0,-9.047812516E0,9.647699566E0
2.609887750E0,-1.306065371E0,-3.516745874E0,-1.029690233E1,1.095899201E1
2.619846750E0,-2.011121172E0,-3.652076756E0,-1.164586667E1,1.236965980E1
2.629805750E0,-2.338299201E0,-3.911847498E0,-1.237683645E1,1.318924845E1
2.639765750E0,-2.651888300E0,-4.170084807E0,-1.258905296E1,1.352428827E1
2.649724750E0,-2.834304471E0,-4.300143840E0,-1.241308334E1,1.343909063E1
2.659684750E0,-2.881753164E0,-4.405580833E0,-1.210951579E1,1.320431810E1
2.669643750E0,-2.860640038E0,-4.364574309E0,-1.184778740E1,1.294615142E1
2.679603750E0,-2.691551133E0,-4.149520150E0,-1.162052016E1,1.262930931E1
2.689566583E0,-2.429250593E0,-4.075917153E0,-1.135909817E1,1.231029935E1
2.699526583E0,-2.322138374E0,-4.252231463E0,-1.098315728E1,1.200431351E1
2.709485583E0,-2.305030882E0,-4.418846118E0,-1.047911794E1,1.160393386E1
2.719445583E0,-2.180284337E0,-4.562853392E0,-9.998446405E0,1.120456163E1
2.729404583E0,-2.108063769E0,-4.742647672E0,-9.597862431E0,1.091126038E1
2.739364583E0,-2.083136357E0,-4.786876888E0,-9.356306351E0,1.071420160E1
2.749323583E0,-1.962653748E0,-4.722572134E0,-9.253089547E0,1.057233954E1
2.759282583E0,-1.582434019E0,-4.649020593E0,-9.084754055E0,1.032716060E1
2.769242583E0,-1.040376808E0,-4.485653481E0,-8.599977778E0,9.755157038E0
2.779201583E0,-4.309547040E-1,-4.323414004E0,-7.818412036E0,8.944562448E0
2.789161583E0,-1.163906548E-3,-4.181050968E0,-6.946033189E0,8.107315561E0
2.799120583E0,2.450530073E-1,-3.992076559E0,-6.321431274E0,7.480455840E0
2.809080583E0,2.770527720E-1,-3.678944128E0,-6.158427858E0,7.178970805E0
2.819039583E0,1.691334902E-1,-3.238014951E0,-6.109022979E0,6.916177320E0
2.828999583E0,2.580553146E-1,-2.800677134E0,-5.710056345E0,6.365149521E0
2.838958583E0,5.658135702E-1,-2.168295206E0,-4.807979490E0,5.304556143E0
2.848918583E0,1.026650762E0,-1.230408247E0,-3.511766385E0,3.860106136E0
2.858877583E0,1.588344969E0,3.640067160E-2,-1.815679743E0,2.412645370E0
2.868836583E0,1.625073962E0,1.925275860E0,4.360952836E-1,2.556898828E0
2.878796583E0,1.123048106E0,4.689321650E0,3.235673141E0,5.806940267E0
2.888755583E0,2.669303647E-1,8.190360441E0,6.415221782E0,1.040712864E1
2.898715583E0,-7.957490399E-2,1.106279870E1,9.992384012E0,1.490770222E1
2.908674583E0,6.097666517E-1,1.190717523E1,1.442420276E1,1.871390560E1
2.918634583E0,1.030883269E0,1.163578958E1,1.957176749E1,2.279272695E1
2.928593583E0,9.090536074E-1,9.841902409E0,2.411104052E1,2.605823663E1
2.938553583E0,4.237665756E-1,7.516112741E0,2.689849242E1,2.793206801E1
2.948512583E0,-4.441891457E-1,6.445234956E0,2.703274449E1,2.779402152E1
2.958472583E0,-8.019285236E-1,6.454501038E0,2.461910743E1,2.546378062E1
2.968431583E0,-7.387344481E-1,6.677536063E0,2.090692305E1,2.195984171E1
2.978390583E0,-1.043669522E-1,6.846505977E0,1.728714807E1,1.859384373E1
2.988350583E0,7.479996537E-1,6.947783260E0,1.395433221E1,1.560623539E1
2.998309583E0,1.678125165E0,6.437765138E0,1.116000047E1,1.299255689E1
3.008269583E0,2.390613947E0,5.282427245E0,9.076644552E0,1.077054079E1
3.018228583E0,2.658500916E0,3.484172789E0,7.469392903E0,8.660191539E0
3.028188583E0,2.194943453E0,1.422420869E0,5.987117304E0,6.533500708E0
3.038147583E0,1.516832937E0,-5.695398545E-1,4.198820656E0,4.500583596E0
3.048107583E0,1.020868158E0,-2.152089940E0,1.772595119E0,2.969133942E0
3.058066583E0,6.965406476E-1,-3.267964389E0,-9.059377724E-1,3.462005686E0
3.068025583E0,5.516514677E-1,-3.830414203E0,-3.611902292E0,5.293602787E0
3.077985583E0,7.017917396E-1,-3.904928195E0,-6.276468524E0,7.425296829E0
3.087944583E0,7.516595721E-1,-3.764975089E0,-8.422670903E0,9.256425588E0
3.097904583E0,3.020335391E-1,-3.647783731E0,-1.011779977E1,1.075952706E1
3.107863583E0,-3.092677143E-1,-3.798598625E0,-1.132503346E1,1.194911632E1
3.117823583E0,-7.750937507E-1,-4.123611429E0,-1.186080564E1,1.258108310E1
3.127782583E0,-1.033598131E0,-4.427680677E0,-1.177511119E1,1.262243735E1
3.137742583E0,-1.141860499E0,-4.755321804E0,-1.136985353E1,1.237701500E1
3.147701583E0,-1.178440387E0,-5.138799164E0,-1.112376645E1,1.230992114E1
3.157660583E0,-1.316885497E0,-5.343427738E0,-1.120554677E1,1.248401722E1
3.167620583E0,-1.310980686E0,-5.345827435E0,-1.141385617E1,1.267172656E1
3.177579583E0,-1.135145556E0,-5.175188141E0,-1.164991294E1,1.279810921E1
3.187539583E0,-1.068978464E0,-4.975361885E0,-1.189162514E1,1.293474737E1
3.197498583E0,-8.953325312E-1,-4.969011809E0,-1.174094941E1,1.278055522E1
3.207458583E0,-7.200473316E-1,-4.976668153E0,-1.145503226E1,1.251013422E1
