"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.658101250E0,3.903175785E0,1.205584537E1,9.983945310E-1,1.271121475E1
2.668022250E0,4.287695995E0,1.378936354E1,2.862983894E-1,1.444343625E1
2.677943250E0,3.439463809E0,1.489169233E1,-9.447124135E-1,1.531289957E1
2.687864250E0,2.172975318E0,1.555197279E1,-2.266032293E0,1.586570458E1
2.697785250E0,1.013907121E0,1.620250009E1,-3.129448528E0,1.653307185E1
2.707705250E0,2.883990017E-1,1.681091808E1,-3.299401360E0,1.713406519E1
2.717626250E0,-6.031870723E-2,1.595206501E1,-2.773122715E0,1.619142446E1
2.727547250E0,-3.042548963E-1,1.289958221E1,-1.487473190E0,1.298862459E1
2.737468250E0,-7.514897105E-1,1.080425587E1,3.526221506E-1,1.083609820E1
2.747389250E0,-1.382638753E0,9.509102867E0,1.846566491E0,9.784913646E0
2.757310250E0,-1.858760274E0,8.543932800E0,2.612428365E0,9.125708707E0
2.767231250E0,-2.222121457E0,7.836352463E0,2.496036029E0,8.519180686E0
2.777152250E0,-2.646439864E0,6.923012701E0,1.282673292E0,7.521768381E0
2.787073250E0,-2.602259764E0,6.141971455E0,-4.525569499E-1,6.685834056E0
2.796994250E0,-2.003869748E0,5.860462520E0,-1.966898680E0,6.498400213E0
2.806914250E0,-1.647006283E0,6.142219961E0,-2.657089398E0,6.891996795E0
2.816835250E0,-1.540639437E0,6.923483986E0,-2.519171707E0,7.526913476E0
2.826756250E0,-1.237007707E0,7.919588163E0,-2.466388307E0,8.386485320E0
2.836677250E0,-6.956618842E-1,9.042467576E0,-2.532144924E0,9.416046051E0
2.846598250E0,-2.124761224E-1,1.013311480E1,-2.405700494E0,1.041693604E1
2.856519250E0,-1.471875742E-2,1.097326028E1,-1.627950792E0,1.109337107E1
2.866440250E0,1.414997683E-1,1.149864547E1,-5.528909312E-1,1.151279976E1
2.876361250E0,2.848938882E-1,1.140300959E1,-3.021812544E-1,1.141056991E1
2.886282250E0,2.237894614E-1,1.114917143E1,-6.936195248E-1,1.117296797E1
2.896203250E0,-1.215798394E-1,1.129380816E1,-8.737272155E-1,1.132820743E1
2.906123250E0,-4.552024495E-1,1.175824548E1,5.807381496E-3,1.176705484E1
2.916044250E0,-8.645266948E-1,1.192144828E1,2.030016011E0,1.212391441E1
2.925965250E0,-9.030619656E-1,1.178193138E1,3.719724948E0,1.238813068E1
2.935886250E0,2.559435926E-1,1.160903389E1,3.983543717E0,1.227614742E1
2.945807250E0,1.589586040E0,8.916410378E0,3.953576737E0,9.882303720E0
2.955728250E0,2.065081033E0,1.724815181E0,3.757963985E0,4.621887103E0
2.965649250E0,1.175149721E0,-5.258762979E0,1.796014388E0,5.679897236E0
2.975570250E0,6.130758834E-1,-1.320309948E1,8.003194430E-1,1.324153349E1
2.985491250E0,-3.530738845E-1,-2.651441923E1,1.360078587E0,2.655162711E1
2.995412250E0,-1.709926124E0,-4.462185681E1,2.649269916E0,4.473312624E1
3.005332250E0,1.475939557E-1,-5.292821958E1,4.854843169E0,5.315061348E1
3.015253250E0,9.053522907E0,-3.509052575E1,4.409595823E0,3.650692824E1
3.025174250E0,1.539715723E1,-2.136345026E1,4.001612783E0,2.663611012E1
3.035095250E0,1.356678694E1,-2.034129381E1,5.057076724E0,2.496797883E1
3.045016250E0,1.006696408E1,-2.347535462E1,3.422118629E0,2.577104841E1
3.054937250E0,4.970252588E0,-2.476939256E1,1.617901767E0,2.531489334E1
3.064858250E0,3.075439259E0,-2.447844681E1,-2.449651529E-1,2.467210353E1
3.074779250E0,1.693403208E0,-2.155190602E1,-2.817331758E0,2.180113817E1
3.084700625E0,-2.182069784E-1,-1.690925070E1,-3.902908859E0,1.735520300E1
3.094621625E0,-2.010100541E0,-1.192424676E1,-3.496884636E0,1.258794531E1
3.104541625E0,-2.969821588E0,-7.126342024E0,-2.204606708E0,8.029002530E0
3.114462625E0,-4.194973773E0,-2.864508848E0,9.084765603E-1,5.160285414E0
3.124383625E0,-3.186303930E0,4.000138700E-1,4.421238799E0,5.464420953E0
3.134304625E0,-9.958699957E-1,4.419049017E0,7.576603357E0,8.827495097E0
3.144225625E0,-4.081088650E-1,8.070066842E0,7.334452030E0,1.091268612E1
3.154146625E0,6.090502216E-1,1.180347486E1,5.372114763E0,1.298278006E1
