"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.306760083E0,-2.434441752E0,1.787283325E0,-6.570139668E0,7.231018157E0
1.316704083E0,-1.101466910E0,1.876804197E0,-4.992772554E0,5.446411766E0
1.326647083E0,5.146198815E-1,2.200069268E0,-3.773951442E0,4.398618862E0
1.336591083E0,2.090713472E0,2.630578122E0,-2.306136591E0,4.075449675E0
1.346534083E0,2.970363624E0,2.926548976E0,-9.891971532E-1,4.285587472E0
1.356478083E0,3.318177938E0,3.011041242E0,-6.472163138E-1,4.527202574E0
1.366422083E0,3.571187837E0,2.722408644E0,-6.313174421E-1,4.534694378E0
1.376365083E0,4.059156986E0,2.275960865E0,-1.069464514E0,4.774987712E0
1.386309083E0,4.819880620E0,1.787411964E0,-2.303152757E0,5.632992397E0
1.396252083E0,5.740960050E0,1.566076725E0,-3.125070718E0,6.721405031E0
1.406196083E0,6.464624323E0,1.740628392E0,-3.524978169E0,7.566150006E0
1.416139083E0,6.554930475E0,1.870987387E0,-4.041042312E0,7.924501897E0
1.426083083E0,6.388690626E0,1.942193025E0,-4.015233287E0,7.791635259E0
1.436026083E0,6.244680721E0,1.966944289E0,-3.286242785E0,7.325592044E0
1.445970083E0,6.037189350E0,2.053219956E0,-2.345979226E0,6.794629200E0
1.455913083E0,5.740801590E0,2.371632423E0,-1.907660539E0,6.497738990E0
1.465857083E0,5.184422064E0,2.767350343E0,-1.980016909E0,6.201364932E0
1.475800083E0,4.573449424E0,2.756340621E0,-2.535556482E0,5.911251976E0
1.485744083E0,3.332198977E0,2.525671472E0,-2.742429803E0,5.000348751E0
1.495687083E0,9.436569911E-1,2.066114820E0,-1.330714601E0,2.632512168E0
1.505631083E0,-1.454778191E0,1.719907613E0,1.867765571E0,2.926262123E0
1.515574083E0,-3.697173115E0,1.281175820E0,5.029127617E0,6.372018920E0
1.525518083E0,-5.949417965E0,4.607605934E-1,6.876944243E0,9.104956703E0
1.535461083E0,-8.427026494E0,-6.788535511E-1,7.525596925E0,1.131857883E1
1.545405083E0,-1.185177520E1,-2.297863950E0,7.912543437E0,1.443444137E1
1.555348083E0,-1.553018372E1,-4.307703997E0,8.044361898E0,1.801262553E1
1.565292083E0,-1.738943224E1,-5.986202214E0,7.651329018E0,1.991908146E1
1.575235083E0,-1.491352700E1,-5.365073546E0,7.155996763E0,1.738981287E1
1.585179083E0,-8.625644131E0,-2.762086680E0,6.250575299E0,1.100456955E1
1.595122083E0,-2.744003288E0,-1.120004922E-1,3.531608326E0,4.473740664E0
1.605066083E0,2.522719797E-1,2.134205647E0,-5.243011165E0,5.666360469E0
1.615009083E0,3.135979868E0,2.045351942E0,-1.095693252E1,1.157895524E1
1.624953083E0,4.999164146E0,-1.365390344E0,-8.837940159E0,1.024524862E1
1.634896083E0,6.550275507E0,-4.568169388E0,-5.055118491E0,9.451375759E0
1.644840083E0,5.547207881E0,-7.260612806E0,-1.609462773E0,9.277843716E0
1.654783083E0,2.680453995E0,-8.930378791E0,-3.428786793E-1,9.330276778E0
1.664727083E0,8.928601822E-1,-9.089269275E0,-1.700847445E0,9.290042911E0
1.674670083E0,-4.085581139E-1,-7.224975781E0,-2.752900119E0,7.742457868E0
1.684614083E0,-1.431907099E0,-2.837950210E0,-1.372056462E0,3.462204250E0
1.694557083E0,-1.655661624E0,1.183921421E0,6.796408787E-1,2.145879090E0
1.704501083E0,-4.357081980E-1,3.004519842E0,1.223789492E0,3.273322752E0
1.714444083E0,1.511269019E0,3.169918862E0,2.289722872E-1,3.519197060E0
1.724388083E0,2.794336121E0,2.193740242E0,-1.458217523E0,3.840209493E0
1.734331083E0,3.106464878E0,5.027032560E-1,-2.874930341E0,4.262400622E0
1.744275083E0,3.532741224E0,-9.371122026E-1,-3.362641920E0,4.966467610E0
1.754219083E0,3.886367963E0,-2.258318646E0,-3.052270544E0,5.433250825E0
1.764162083E0,3.365370816E0,-3.071541798E0,-2.111946466E0,5.021992395E0
1.774106083E0,2.090769020E0,-3.573404809E0,-1.690728253E0,4.472035224E0
1.784049458E0,2.341385069E0,-3.486729777E0,-1.407364289E0,4.429451751E0
1.793993458E0,3.486935599E0,-2.902454354E0,-1.141703647E0,4.678295455E0
1.803936458E0,3.514089191E0,-2.154681426E0,-1.073463424E0,4.259553805E0
1.813880458E0,2.912686689E0,-1.713261083E0,-7.621927464E-1,3.464093687E0
1.823823458E0,4.517362931E-1,-1.455514063E0,1.865174962E0,2.408622948E0
1.833767458E0,1.380815591E0,-6.909262973E-1,3.805845372E0,4.107126713E0
1.843710458E0,2.417241874E0,-4.493596923E-1,2.226403958E0,3.316904731E0
1.853654458E0,2.768813024E0,-6.943504268E-1,7.418236783E-1,2.949364414E0
1.863597458E0,5.052777851E0,-7.858014643E-1,-3.208264902E0,6.036639101E0
1.873541458E0,6.498379129E0,-1.044814991E0,-5.591278346E0,8.636142843E0
1.883484458E0,6.650239506E0,-1.026449472E0,-3.857574519E0,7.756298420E0
1.893428458E0,6.348188717E0,-1.955496025E-1,-1.034888173E0,6.434961785E0
1.903371458E0,4.494090136E0,6.390252417E-1,1.732076839E0,4.858527512E0
1.913315458E0,1.628730226E0,1.280511577E0,4.231745743E0,4.711702885E0
1.923258458E0,-6.427141039E-1,1.991356414E0,4.814083398E0,5.249188580E0
1.933202458E0,-2.371521764E0,2.578111056E0,3.678866360E0,5.079845449E0
1.943145458E0,-3.618866033E0,2.823862513E0,2.074441840E0,5.037231363E0
1.953089458E0,-3.928479318E0,2.805435598E0,6.590067856E-1,4.872135937E0
1.963032458E0,-3.540859206E0,2.500184628E0,-4.488255492E-1,4.357757619E0
1.972976458E0,-2.903836928E0,2.133698108E0,-1.069127275E0,3.758719151E0
1.982919458E0,-1.922590965E0,1.731128420E0,-1.257364789E0,2.876478374E0
1.992863458E0,-1.450588369E0,1.199551613E0,-1.311352423E0,2.294074076E0
2.002806458E0,-1.691158316E0,8.592869318E-1,-1.135301384E0,2.210723799E0
2.012750458E0,-2.598119643E0,8.144908279E-1,-9.160995023E-1,2.872779018E0
2.022693458E0,-3.395411471E0,1.131404069E0,-3.550563830E-1,3.596520438E0
2.032637458E0,-3.709780296E0,1.467123710E0,4.633794151E-1,4.016172595E0
2.042580458E0,-3.426477143E0,1.583537681E0,1.225264013E0,3.968577718E0
2.052524458E0,-2.717439388E0,1.630801894E0,1.842306794E0,3.665799499E0
2.062467458E0,-1.801492644E0,1.726002166E0,2.605004740E0,3.607008306E0
2.072411458E0,-6.717822209E-1,1.859406976E0,3.637142968E0,4.139745719E0
2.082354458E0,5.707291782E-2,2.034512374E0,4.566125202E0,4.999199663E0
2.092298458E0,2.410292093E-1,2.195283907E0,5.050389848E0,5.512150590E0
2.102241458E0,6.979603516E-1,1.992841022E0,5.450922951E0,5.845607325E0
2.112185458E0,7.554744418E-1,1.631161498E0,4.964193118E0,5.279644191E0
2.122129458E0,1.260237526E0,9.019523102E-1,4.716295733E0,4.964389392E0
2.132072458E0,1.967171453E0,-5.218990803E-2,4.359617917E0,4.783174228E0
2.142016458E0,1.870807146E0,-9.919017828E-1,4.183308578E0,4.688694827E0
2.151959458E0,1.323552639E0,-1.845601115E0,4.172777157E0,4.750800382E0
2.161903458E0,2.797326241E-1,-2.455851624E0,4.514449264E0,5.146815491E0
2.171846458E0,-9.954834216E-1,-2.478462222E0,4.992878973E0,5.662384893E0
2.181790458E0,-2.554221964E0,-1.962215061E0,5.156261873E0,6.079586688E0
2.191733458E0,-3.809028011E0,-1.405750750E0,5.558918100E0,6.883778033E0
2.201677458E0,-4.571833546E0,-6.395748800E-1,5.909801325E0,7.499097926E0
2.211620458E0,-4.555441754E0,3.780885655E-1,6.211736923E0,7.712371629E0
2.221564458E0,-4.737655612E0,1.379580951E0,6.487318536E0,8.150700957E0
2.231507458E0,-5.523241314E0,2.123309945E0,6.036012890E0,8.452697282E0
2.241451458E0,-6.235086610E0,2.830204988E0,4.963654590E0,8.457200021E0
2.251394458E0,-6.507165155E0,3.595904310E0,3.405492071E0,8.177475308E0
2.261338458E0,-6.126451190E0,4.443020847E0,1.476645754E0,7.710662819E0
2.271281458E0,-5.079276263E0,4.958243576E0,-4.841208047E-1,7.114604674E0
