"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.233428125E0,-3.338337969E0,-6.182734149E0,7.369585025E-1,7.064970615E0
2.243350125E0,-2.697507691E0,-7.764612390E0,-4.708892573E0,9.473089389E0
2.253272125E0,2.348142403E-1,-9.135168748E0,-1.392698478E1,1.665735126E1
2.263193125E0,2.105263391E0,-7.121146188E0,-1.317324126E1,1.512207467E1
2.273115125E0,1.841521221E0,-4.061978268E0,-7.232108214E0,8.496720372E0
2.283037125E0,1.165726640E0,-1.801533574E0,-4.377037357E0,4.874720284E0
2.292958125E0,8.932759193E-1,5.457060188E-1,-3.396648157E0,3.554286937E0
2.302880125E0,8.398563418E-1,2.782388797E0,-3.021682005E0,4.192565829E0
2.312802125E0,9.901502493E-1,5.069812544E0,-2.801967614E0,5.876599294E0
2.322724125E0,1.436348644E0,7.391053662E0,-2.533985628E0,7.944297000E0
2.332645125E0,1.947565446E0,9.162301583E0,-2.203317981E0,9.622649926E0
2.342567125E0,2.156014299E0,1.003142002E1,-1.686030015E0,1.039809995E1
2.352489125E0,2.330139703E0,1.051548060E1,-1.019070286E0,1.081865923E1
2.362410125E0,2.546045218E0,1.089590045E1,-6.058861470E-1,1.120580613E1
2.372332125E0,2.571311621E0,1.117709071E1,-4.665563901E-1,1.147853105E1
2.382254125E0,2.274303179E0,1.159462635E1,-7.033171320E-1,1.183648893E1
2.392175125E0,1.732359259E0,1.198758731E1,-1.404404136E0,1.219326327E1
2.402097125E0,1.137394249E0,1.215286938E1,-1.680669873E0,1.232114245E1
2.412019125E0,9.355363780E-1,1.187078333E1,-9.032837943E-1,1.194180249E1
2.421941125E0,1.343746875E0,1.138314659E1,1.094889669E-1,1.146270779E1
2.431862125E0,2.161320355E0,1.085111546E1,7.570963132E-1,1.109014009E1
2.441784125E0,3.178250560E0,1.034317836E1,1.498364360E0,1.092372239E1
2.451706125E0,4.311866046E0,1.018820609E1,2.139334678E0,1.126802933E1
2.461627125E0,5.105103414E0,1.022219713E1,2.423115402E0,1.168019192E1
2.471549125E0,5.854387847E0,1.024107779E1,2.641039083E0,1.208836708E1
2.481471125E0,6.466464441E0,1.006037076E1,2.648569420E0,1.224912822E1
2.491392125E0,6.861086594E0,9.595558044E0,2.527669466E0,1.206392790E1
2.501314125E0,7.045873811E0,8.877656202E0,2.594675049E0,1.162710007E1
2.511236125E0,7.011803840E0,8.020956078E0,2.872183903E0,1.103406407E1
2.521158125E0,6.720302013E0,7.396620796E0,2.684200598E0,1.034782060E1
2.531079125E0,6.464136080E0,7.080764147E0,2.222247319E0,9.841781308E0
2.541001125E0,6.240596441E0,7.049178073E0,1.643737543E0,9.557082638E0
2.550923125E0,6.109428191E0,7.176711693E0,9.396206582E-1,9.471704732E0
2.560844125E0,5.941026042E0,7.271419630E0,5.576665715E-1,9.406398135E0
2.570766125E0,5.769600881E0,7.331989183E0,7.239999032E-1,9.357912992E0
2.580688125E0,5.397976413E0,7.278787122E0,-1.463360442E0,9.179341757E0
2.590609125E0,3.571742153E0,6.449747252E0,-1.243324688E1,1.445483344E1
2.600531125E0,2.857092825E0,6.004424477E0,-6.816853577E0,9.522897952E0
2.610453125E0,5.093755138E-1,4.162121192E0,-2.608786719E0,4.938469841E0
2.620375125E0,-2.741530209E0,2.508435634E0,-8.422411287E-1,3.810197808E0
2.630296125E0,-3.177758516E0,7.986191458E-1,-2.990238018E0,4.435928892E0
2.640218125E0,-7.381823248E0,-9.374858982E0,-2.958198785E1,3.189785730E1
2.650140125E0,-1.058862459E1,-2.330909957E1,-2.523024437E1,3.594437821E1
2.660061125E0,-1.884938726E1,-3.764302717E1,8.288369130E0,4.290680549E1
2.669983125E0,-3.007462980E1,-5.288096940E1,1.145775823E1,6.190444657E1
2.679905125E0,-3.067490262E1,-5.123302288E1,1.094137191E1,6.070820293E1
2.689827125E0,-1.578825059E1,-3.373339869E1,1.064718796E1,3.873723861E1
2.699748125E0,-6.745705826E0,-1.951671010E1,8.934586447E0,2.249963012E1
