"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.672785292E0,-4.643491758E-1,1.464451825E0,-2.463753551E-1,1.555937055E0
2.682709292E0,-3.167784994E-1,1.736783555E0,4.921303207E-1,1.832746023E0
2.692632292E0,-4.700298920E-2,1.933305549E0,1.281606760E0,2.319999033E0
2.702557208E0,2.967018286E-1,1.865735710E0,2.142964776E0,2.856798863E0
2.712480208E0,6.228651457E-1,1.605514441E0,2.913708490E0,3.384573056E0
2.722404208E0,7.329655851E-1,1.291454641E0,3.443358055E0,3.749907776E0
2.732327208E0,5.825140952E-1,8.792224288E-1,3.561963562E0,3.714826936E0
2.742251208E0,3.162931439E-1,4.738513398E-1,3.356711674E0,3.404715805E0
2.752174208E0,1.163055047E-2,3.486326319E-1,3.134323937E0,3.153675082E0
2.762098208E0,-2.302329469E-1,4.721834216E-1,2.873564431E0,2.921187589E0
2.772021208E0,-3.168271409E-1,6.541002408E-1,2.293422405E0,2.405828940E0
2.781945208E0,-1.778433564E-1,7.200568333E-1,1.499444194E0,1.672854744E0
2.791868208E0,1.548522507E-1,7.621564937E-1,8.271605748E-1,1.135366177E0
2.801792208E0,5.444035515E-1,1.066895539E0,5.567595953E-1,1.320841613E0
2.811715208E0,9.103541744E-1,1.594123480E0,7.150905007E-1,1.970108833E0
2.821639208E0,1.407341777E0,1.886965196E0,1.118615624E0,2.606251991E0
2.831562208E0,1.889775806E0,1.535452810E0,1.629140700E0,2.929670178E0
2.841486208E0,2.002810086E0,7.639246917E-1,2.186660433E0,3.062076587E0
2.851409208E0,1.755137672E0,1.030639002E-1,2.665764912E0,3.193341977E0
2.861333208E0,1.387527025E0,-3.760382393E-1,3.223477018E0,3.529509894E0
2.871256208E0,9.783529070E-1,-6.365992320E-1,3.613321411E0,3.797173240E0
2.881180208E0,6.593932866E-1,-8.403387371E-1,3.610554509E0,3.765245352E0
2.891103208E0,3.797737330E-1,-1.148663588E0,3.309424657E0,3.523627064E0
2.901027208E0,1.793777389E-1,-1.417733741E0,2.734849765E0,3.085700661E0
2.910950208E0,-3.469138429E-2,-1.484891059E0,1.996254042E0,2.488199178E0
2.920874208E0,-4.155404203E-2,-1.383889180E0,1.240603745E0,1.859024920E0
2.930797208E0,2.277600863E-1,-1.280537597E0,5.611315584E-1,1.416516791E0
2.940721208E0,6.954586934E-1,-1.141596643E0,1.073542947E-1,1.341055791E0
2.950644208E0,1.217304052E0,-9.828274888E-1,-1.500535870E-1,1.571717248E0
2.960567208E0,1.616444495E0,-8.145960778E-1,-3.089890945E-1,1.836282613E0
2.970491208E0,1.890822458E0,-8.062930316E-1,-3.649972343E-1,2.087711906E0
2.980414208E0,1.823214173E0,-9.645865148E-1,-4.183904994E-1,2.104658565E0
2.990338208E0,1.410309239E0,-1.127958890E0,-6.613703763E-1,1.923193745E0
3.000261208E0,9.089255534E-1,-1.228964570E0,-1.184289796E0,1.933660233E0
3.010185208E0,3.774770198E-1,-1.235703486E0,-1.804418006E0,2.219318892E0
3.020108208E0,-1.604977374E-1,-1.134185005E0,-2.386127670E0,2.646835924E0
3.030032208E0,-5.076071696E-1,-1.002888993E0,-2.917431412E0,3.126476838E0
3.039955208E0,-6.475866618E-1,-8.804708093E-1,-3.346976060E0,3.520915517E0
3.049879208E0,-6.384999425E-1,-6.827682620E-1,-3.614010213E0,3.732951178E0
3.059802208E0,-1.091499673E0,-7.921837002E-1,-3.713201795E0,3.950543522E0
3.069726208E0,-1.058518745E0,-7.635490081E-1,-3.903079598E0,4.115519332E0
3.079649208E0,-1.228637418E0,-5.131987157E-1,-3.791117113E0,4.018145317E0
3.089573208E0,-1.146644910E0,-5.332140273E-1,-3.732132740E0,3.940549015E0
3.099496208E0,-1.056908714E0,-5.662583971E-1,-3.662483046E0,3.853762663E0
3.109420208E0,-1.004884940E0,-4.699781442E-1,-3.570374197E0,3.738749136E0
3.119343208E0,-1.056549476E0,-3.087765482E-1,-3.435195342E0,3.607243655E0
3.129267208E0,-1.129631193E0,-1.008217853E-1,-3.296025762E0,3.485687520E0
